1.4615368380000e-06; 40; 63; 63;0
1.5257225240000e-06; 40; 63; 63;0
1.5453814200000e-06; 40; 63; 63;0
1.5617489980000e-06; 40; 63; 63;0
1.5814079840000e-06; 40; 63; 64;0
1.6010512280000e-06; 40; 63; 64;0
1.6207104330000e-06; 40; 63; 64;0
1.6403535210000e-06; 40; 63; 64;0
1.6600123810000e-06; 40; 63; 64;0
1.6796554480000e-06; 40; 63; 64;0
1.6993144920000e-06; 40; 63; 64;0
1.7156824300000e-06; 40; 63; 64;0
1.7353415970000e-06; 40; 63; 64;0
1.7549846330000e-06; 40; 63; 64;0
1.7746437580000e-06; 40; 63; 64;0
1.7942838040000e-06; 40; 63; 64;0
1.8139460650000e-06; 40; 63; 64;0
1.8335861510000e-06; 40; 63; 64;0
1.8499728820000e-06; 40; 63; 64;0
1.8696129880000e-06; 40; 63; 64;0
1.8892751200000e-06; 40; 63; 64;0
1.9089152740000e-06; 40; 63; 64;0
1.9285773590000e-06; 40; 63; 64;0
1.9482175160000e-06; 40; 63; 64;0
1.9678794250000e-06; 40; 63; 64;0
1.9875196190000e-06; 40; 63; 64;0
2.0039066240000e-06; 40; 63; 64;0
2.0235467170000e-06; 40; 63; 64;0
2.0432088690000e-06; 40; 63; 64;0
2.0628488910000e-06; 40; 63; 64;0
2.0825109930000e-06; 40; 63; 64;0
2.1021511960000e-06; 40; 63; 64;0
2.1218132920000e-06; 40; 63; 64;0
2.1414533740000e-06; 40; 63; 64;0
2.1578402360000e-06; 40; 63; 64;0
2.1774831980000e-06; 40; 63; 64;0
2.1971423880000e-06; 40; 63; 64;0
2.2167853860000e-06; 40; 63; 64;0
2.2364444940000e-06; 40; 63; 64;0
2.2560875890000e-06; 40; 63; 64;0
2.2757465610000e-06; 40; 63; 64;0
2.2953897720000e-06; 40; 63; 64;0
2.3117736710000e-06; 40; 63; 64;0
2.3314168270000e-06; 40; 63; 64;0
2.3510758820000e-06; 40; 63; 64;0
2.3707190390000e-06; 40; 63; 64;0
2.3903781310000e-06; 40; 63; 64;0
2.4100211330000e-06; 40; 63; 64;0
2.4296802990000e-06; 40; 63; 64;0
2.4493235520000e-06; 40; 63; 64;0
2.4657074930000e-06; 40; 63; 64;0
2.4853505710000e-06; 40; 63; 64;0
2.5050096850000e-06; 40; 63; 64;0
2.5246495780000e-06; 40; 63; 64;0
2.5443117790000e-06; 40; 63; 64;0
2.5639518370000e-06; 40; 63; 64;0
2.5836140670000e-06; 40; 63; 64;0
2.5999788650000e-06; 40; 63; 64;0
2.6196410520000e-06; 40; 63; 64;0
2.6392810770000e-06; 40; 63; 64;0
2.6589430760000e-06; 40; 63; 64;0
2.6785831480000e-06; 40; 63; 64;0
2.6982452090000e-06; 40; 63; 64;0
2.7178854160000e-06; 40; 63; 64;0
2.7375477560000e-06; 40; 63; 64;0
2.7539126850000e-06; 40; 63; 64;0
2.7735748210000e-06; 40; 63; 64;0
2.7932149580000e-06; 40; 63; 64;0
2.8128769240000e-06; 40; 63; 64;0
2.8325169890000e-06; 40; 63; 64;0
2.8521790470000e-06; 40; 63; 64;0
2.8718192800000e-06; 40; 63; 64;0
2.8914813110000e-06; 40; 63; 64;0
2.9078492910000e-06; 40; 63; 64;0
2.9275085500000e-06; 40; 63; 64;0
2.9471515190000e-06; 40; 63; 64;0
2.9668104710000e-06; 40; 63; 64;0
2.9864536230000e-06; 40; 63; 64;0
3.0061127690000e-06; 40; 63; 64;0
3.0257557820000e-06; 40; 63; 64;0
3.0454151180000e-06; 40; 63; 64;0
3.0617829510000e-06; 40; 63; 64;0
3.0814421030000e-06; 40; 63; 64;0
3.1010850940000e-06; 40; 63; 64;0
3.1207442250000e-06; 40; 63; 64;0
3.1403873930000e-06; 40; 63; 64;0
3.1600466070000e-06; 40; 63; 64;0
3.1796898190000e-06; 40; 63; 64;0
3.1993489010000e-06; 40; 63; 64;0
3.2157168020000e-06; 40; 63; 64;0
3.2353758270000e-06; 40; 63; 64;0
3.2550157950000e-06; 40; 63; 64;0
3.2746777940000e-06; 40; 63; 64;0
3.2943180480000e-06; 40; 63; 64;0
3.3139800090000e-06; 40; 63; 64;0
3.3336202200000e-06; 40; 63; 64;0
3.3500071250000e-06; 40; 63; 64;0
3.3696471350000e-06; 40; 63; 64;0
3.3893092530000e-06; 40; 63; 64;0
3.4089493300000e-06; 40; 63; 64;0
3.4286113260000e-06; 40; 63; 64;0
3.4482515140000e-06; 40; 63; 64;0
3.4679137570000e-06; 40; 63; 64;0
3.4875538700000e-06; 40; 63; 64;0
3.5039407310000e-06; 40; 63; 64;0
3.5235809010000e-06; 40; 63; 64;0
3.5432429590000e-06; 40; 63; 64;0
3.5628830390000e-06; 40; 63; 64;0
3.5825451290000e-06; 40; 63; 64;0
3.6021880990000e-06; 40; 63; 64;0
3.6218472590000e-06; 40; 63; 64;0
3.6414904880000e-06; 40; 63; 64;0
3.6578743330000e-06; 40; 63; 64;0
3.6775173700000e-06; 40; 63; 64;0
3.6971765590000e-06; 40; 63; 64;0
3.7168197710000e-06; 40; 63; 64;0
3.7364789110000e-06; 40; 63; 64;0
3.7561219950000e-06; 40; 63; 64;0
3.7757809700000e-06; 40; 63; 64;0
3.7954241520000e-06; 40; 63; 64;0
3.8118079840000e-06; 40; 63; 64;0
3.8314510890000e-06; 40; 63; 64;0
3.8511102790000e-06; 40; 63; 64;0
3.8707533760000e-06; 40; 63; 64;0
3.8904126010000e-06; 40; 63; 64;0
3.9100557860000e-06; 40; 63; 64;0
3.9297150220000e-06; 40; 63; 64;0
3.9493582630000e-06; 40; 63; 64;0
3.9657421040000e-06; 40; 63; 64;0
3.9853822450000e-06; 40; 63; 64;0
4.0050443290000e-06; 40; 63; 64;0
4.0246844720000e-06; 40; 63; 64;0
4.0443465330000e-06; 40; 63; 64;0
4.0639867290000e-06; 40; 63; 64;0
4.0836489330000e-06; 40; 63; 64;0
4.1000137590000e-06; 40; 63; 64;0
4.1196759070000e-06; 40; 63; 64;0
4.1393160470000e-06; 40; 63; 64;0
4.1589782860000e-06; 40; 63; 64;0
4.1786183660000e-06; 40; 63; 64;0
4.1982803630000e-06; 40; 63; 64;0
4.2179204540000e-06; 40; 63; 64;0
4.2375824510000e-06; 40; 63; 64;0
4.2539474650000e-06; 40; 63; 64;0
4.2736094820000e-06; 40; 63; 64;0
4.2932497780000e-06; 40; 63; 64;0
4.3129116450000e-06; 40; 63; 64;0
4.3325548100000e-06; 40; 63; 64;0
4.3522140160000e-06; 40; 63; 64;0
4.3718571900000e-06; 40; 63; 64;0
4.3915163250000e-06; 40; 63; 64;0
4.4078841190000e-06; 40; 63; 64;0
4.4275433900000e-06; 40; 63; 64;0
4.4471864860000e-06; 40; 63; 64;0
4.4668456800000e-06; 40; 63; 64;0
4.4864887880000e-06; 40; 63; 64;0
4.5061479090000e-06; 40; 63; 64;0
4.5257909820000e-06; 40; 63; 64;0
4.5454501540000e-06; 40; 63; 64;0
4.5618179460000e-06; 40; 63; 64;0
4.5814771120000e-06; 40; 63; 64;0
4.6011202580000e-06; 40; 63; 64;0
4.6207794600000e-06; 40; 63; 64;0
4.6404225950000e-06; 40; 63; 64;0
4.6600816370000e-06; 40; 63; 64;0
4.6797217000000e-06; 40; 63; 64;0
4.6961084590000e-06; 40; 63; 64;0
4.7157485850000e-06; 40; 63; 64;0
4.7354107450000e-06; 40; 63; 64;0
4.7550507690000e-06; 40; 63; 64;0
4.7747130050000e-06; 40; 63; 64;0
4.7943532120000e-06; 40; 63; 64;0
4.8140153030000e-06; 40; 63; 64;0
4.8336553890000e-06; 40; 63; 64;0
4.8500422530000e-06; 40; 63; 64;0
4.8696824270000e-06; 40; 63; 64;0
4.8893444620000e-06; 40; 63; 64;0
4.9089845480000e-06; 40; 63; 64;0
4.9286465910000e-06; 40; 63; 64;0
4.9482866600000e-06; 40; 63; 64;0
4.9679487080000e-06; 40; 63; 64;0
4.9875888450000e-06; 40; 63; 64;0
5.0039757360000e-06; 40; 63; 64;0
5.0236159350000e-06; 40; 63; 64;0
5.0432778730000e-06; 40; 63; 64;0
5.0629207520000e-06; 40; 63; 64;0
5.0825798020000e-06; 40; 63; 64;0
5.1022228660000e-06; 40; 63; 64;0
5.1218819460000e-06; 40; 63; 64;0
5.1415250650000e-06; 40; 63; 64;0
5.1579089920000e-06; 40; 63; 64;0
5.1775522580000e-06; 40; 63; 64;0
5.1972113910000e-06; 40; 63; 64;0
5.2168544160000e-06; 40; 63; 64;0
5.2365134210000e-06; 40; 63; 64;0
5.2561565150000e-06; 40; 63; 64;0
5.2758155610000e-06; 40; 63; 64;0
5.2954586840000e-06; 40; 63; 64;0
5.3118424900000e-06; 40; 63; 64;0
5.3314856000000e-06; 40; 63; 64;0
5.3511446270000e-06; 40; 63; 64;0
5.3707877050000e-06; 40; 63; 64;0
5.3904469210000e-06; 40; 63; 64;0
5.4100870050000e-06; 40; 63; 64;0
5.4297491400000e-06; 40; 63; 64;0
5.4461140610000e-06; 40; 63; 64;0
5.4657761230000e-06; 40; 63; 64;0
5.4854162880000e-06; 40; 63; 64;0
5.5050784620000e-06; 40; 63; 64;0
5.5247185690000e-06; 40; 63; 64;0
5.5443806140000e-06; 40; 63; 64;0
5.5640206150000e-06; 40; 63; 64;0
5.5836827440000e-06; 40; 63; 64;0
5.6000475930000e-06; 40; 63; 64;0
5.6197097520000e-06; 40; 63; 64;0
5.6393498550000e-06; 40; 63; 64;0
5.6590120350000e-06; 40; 63; 64;0
5.6786522350000e-06; 40; 63; 64;0
5.6983142780000e-06; 40; 63; 64;0
5.7179542580000e-06; 40; 63; 64;0
5.7376162750000e-06; 40; 63; 64;0
5.7539842640000e-06; 40; 63; 64;0
5.7736433450000e-06; 40; 63; 64;0
5.7932864470000e-06; 40; 63; 64;0
5.8129455160000e-06; 40; 63; 64;0
5.8325884950000e-06; 40; 63; 64;0
5.8522476610000e-06; 40; 63; 64;0
5.8718909040000e-06; 40; 63; 64;0
5.8915498300000e-06; 40; 63; 64;0
5.9079178440000e-06; 40; 63; 64;0
5.9275769140000e-06; 40; 63; 64;0
5.9472199260000e-06; 40; 63; 64;0
5.9668789140000e-06; 40; 63; 64;0
5.9865219120000e-06; 40; 63; 64;0
6.0061809580000e-06; 40; 63; 64;0
6.0258240920000e-06; 40; 63; 64;0
6.0454832190000e-06; 40; 63; 64;0
6.0618511720000e-06; 40; 63; 64;0
6.0815103860000e-06; 40; 63; 64;0
6.1011533940000e-06; 40; 63; 64;0
6.1208124220000e-06; 40; 63; 64;0
6.1404525890000e-06; 40; 63; 64;0
6.1601147020000e-06; 40; 63; 64;0
6.1797546400000e-06; 40; 63; 64;0
6.1961416350000e-06; 40; 63; 64;0
6.2157816740000e-06; 40; 63; 64;0
6.2354437330000e-06; 40; 63; 64;0
6.2550839080000e-06; 40; 63; 64;0
6.2747458470000e-06; 40; 63; 64;0
6.2943860020000e-06; 40; 63; 64;0
6.3140480550000e-06; 40; 63; 64;0
6.3336881230000e-06; 40; 63; 64;0
6.3500749920000e-06; 40; 63; 64;0
6.3697150050000e-06; 40; 63; 64;0
6.3893770090000e-06; 40; 63; 64;0
6.4090172580000e-06; 40; 63; 64;0
6.4286793640000e-06; 40; 63; 64;0
6.4483193730000e-06; 40; 63; 64;0
6.4679815520000e-06; 40; 63; 64;0
6.4876246610000e-06; 40; 63; 64;0
6.5040083620000e-06; 40; 63; 64;0
6.5236514800000e-06; 40; 63; 64;0
6.5433107190000e-06; 40; 63; 64;0
6.5629538770000e-06; 40; 63; 64;0
6.5826130760000e-06; 40; 63; 64;0
6.6022560580000e-06; 40; 63; 64;0
6.6219151360000e-06; 40; 63; 64;0
6.6415582650000e-06; 40; 63; 64;0
6.6579421310000e-06; 40; 63; 64;0
6.6775852280000e-06; 40; 63; 64;0
6.6972383520000e-06; 40; 62; 64;0
6.7168752520000e-06; 40; 62; 64;0
6.7365280510000e-06; 40; 62; 64;0
6.7561648540000e-06; 40; 62; 64;0
6.7758227100000e-06; 40; 64; 35;0
6.7954648420000e-06; 40; 64; 36;0
6.8118538950000e-06; 40; 64; 64;0
6.8315038390000e-06; 40; 64; 66;0
6.8511631960000e-06; 40; 64; 38;0
6.8708030750000e-06; 40; 64; 38;0
6.8904733240000e-06; 40; 64; 72;0
6.9101221260000e-06; 40; 64; 73;0
6.9297910470000e-06; 40; 65; 40;0
6.9461615830000e-06; 40; 65; 41;0
6.9658383620000e-06; 40; 65; 72;0
6.9854935590000e-06; 40; 65; 72;0
7.0051756630000e-06; 40; 67; 44;0
7.0248358260000e-06; 40; 67; 42;0
7.0445249930000e-06; 40; 67; 72;0
7.0641956330000e-06; 40; 67; 71;0
7.0838797360000e-06; 40; 68; 38;0
7.1002682690000e-06; 40; 68; 37;0
7.1199649350000e-06; 40; 69; 66;0
7.1396434350000e-06; 40; 69; 65;0
7.1593498510000e-06; 40; 69; 89;0
7.1790343110000e-06; 40; 69; 88;0
7.1987362520000e-06; 40; 70; 46;0
7.2184187630000e-06; 40; 70; 46;0
7.2348395860000e-06; 40; 70; 64;0
7.2545271460000e-06; 40; 70; 64;0
7.2742407550000e-06; 40; 71; 80;0
7.2939358180000e-06; 40; 71; 80;0
7.3136559300000e-06; 40; 71; 93;0
7.3333541000000e-06; 40; 71; 92;0
7.3530748010000e-06; 40; 73; 47;0
7.3694913060000e-06; 40; 73; 46;0
7.3892116070000e-06; 40; 73; 56;0
7.4089130560000e-06; 40; 73; 56;0
7.4286384520000e-06; 40; 73; 65;0
7.4483417880000e-06; 40; 73; 64;0
7.4680746740000e-06; 40; 74; 70;0
7.4877888310000e-06; 40; 74; 70;0
7.5042329100000e-06; 40; 74; 74;0
7.5239452590000e-06; 40; 74; 73;0
7.5436875980000e-06; 40; 75; 81;0
7.5634112850000e-06; 40; 75; 81;0
7.5831510940000e-06; 40; 75; 83;0
7.6028718240000e-06; 40; 75; 83;0
7.6193310740000e-06; 40; 76; 83;0
7.6390611710000e-06; 40; 76; 82;0
7.6588075130000e-06; 40; 76; 83;0
7.6785347780000e-06; 40; 76; 83;0
7.6982891430000e-06; 40; 77; 78;0
7.7180247040000e-06; 40; 77; 78;0
7.7377744370000e-06; 40; 77; 73;0
7.7542147950000e-06; 40; 77; 71;0
7.7739727200000e-06; 40; 78; 68;0
7.7937117270000e-06; 40; 78; 67;0
7.8134710700000e-06; 40; 79; 61;0
7.8332113630000e-06; 40; 79; 59;0
7.8529707570000e-06; 40; 79; 49;0
7.8694195360000e-06; 40; 79; 49;0
7.8891802630000e-06; 40; 80; 42;0
7.9089220940000e-06; 40; 80; 41;0
7.9286919160000e-06; 40; 79; 90;0
7.9484429330000e-06; 40; 79; 89;0
7.9682129540000e-06; 40; 80; 76;0
7.9846703590000e-06; 40; 80; 76;0
8.0044408700000e-06; 40; 80; 65;0
8.0241917280000e-06; 40; 80; 64;0
8.0439616500000e-06; 40; 81; 50;0
8.0637123450000e-06; 40; 81; 50;0
8.0834966810000e-06; 40; 81; 96;0
8.0999638940000e-06; 40; 81; 95;0
8.1197437910000e-06; 40; 81; 77;0
8.1395047800000e-06; 40; 81; 78;0
8.1592829720000e-06; 40; 82; 58;0
8.1790420920000e-06; 40; 82; 58;0
8.1988253500000e-06; 40; 83; 42;0
8.2185896280000e-06; 40; 83; 43;0
8.2350776310000e-06; 40; 82; 82;0
8.2548458750000e-06; 40; 82; 81;0
8.2746304530000e-06; 40; 83; 58;0
8.2943957140000e-06; 40; 83; 58;0
8.3141833870000e-06; 40; 84; 34;0
8.3339521410000e-06; 40; 84; 35;0
8.3504438920000e-06; 40; 83; 73;0
8.3702166040000e-06; 40; 83; 72;0
8.3900056150000e-06; 40; 84; 50;0
8.4097751420000e-06; 40; 84; 49;0
8.4295764650000e-06; 40; 84; 87;0
8.4493591720000e-06; 40; 84; 88;0
8.4658591410000e-06; 40; 85; 62;0
8.4856415180000e-06; 40; 85; 62;0
8.5054426000000e-06; 40; 84; 97;0
8.5252248020000e-06; 40; 84; 96;0
8.5450286370000e-06; 40; 85; 72;0
8.5615115970000e-06; 40; 85; 71;0
8.5813131420000e-06; 40; 86; 37;0
8.6010954780000e-06; 40; 86; 37;0
8.6208955510000e-06; 40; 85; 68;0
8.6406766510000e-06; 40; 85; 69;0
8.6604784720000e-06; 40; 86; 39;0
8.6769593590000e-06; 40; 86; 39;0
8.6967683190000e-06; 40; 86; 68;0
8.7165582330000e-06; 40; 86; 67;0
8.7363628610000e-06; 40; 87; 39;0
8.7561515100000e-06; 40; 87; 39;0
8.7759568430000e-06; 40; 86; 64;0
8.7924435570000e-06; 40; 86; 65;0
8.8122600640000e-06; 40; 86; 96;0
8.8320550300000e-06; 40; 86; 97;0
8.8518691060000e-06; 40; 87; 60;0
8.8716606310000e-06; 40; 87; 61;0
8.8914820300000e-06; 40; 87; 90;0
8.9079831280000e-06; 40; 87; 91;0
8.9277994120000e-06; 40; 88; 56;0
8.9475996150000e-06; 40; 88; 57;0
8.9674150720000e-06; 40; 87; 78;0
8.9872115670000e-06; 40; 87; 78;0
9.0037263560000e-06; 40; 88; 42;0
9.0235195510000e-06; 40; 88; 41;0
9.0433398430000e-06; 40; 88; 61;0
9.0631414270000e-06; 40; 88; 62;0
9.0829654740000e-06; 40; 88; 86;0
9.1027738100000e-06; 40; 88; 87;0
9.1192919510000e-06; 40; 89; 47;0
9.1390959770000e-06; 40; 89; 48;0
9.1589154870000e-06; 40; 88; 70;0
9.1787157520000e-06; 40; 88; 69;0
9.1985439650000e-06; 40; 88; 93;0
9.2183504690000e-06; 40; 88; 92;0
9.2348723740000e-06; 40; 89; 49;0
9.2546740870000e-06; 40; 89; 51;0
9.2745035050000e-06; 40; 89; 72;0
9.2943140630000e-06; 40; 89; 72;0
9.3141456650000e-06; 40; 89; 92;0
9.3339616070000e-06; 40; 89; 93;0
9.3504861410000e-06; 40; 90; 50;0
9.3702972300000e-06; 40; 90; 49;0
9.3901229210000e-06; 40; 89; 70;0
