 0;0.0000000000000e+00
 0;6.6991831970000e-06
1;6.6991831970000e-06
 1;9.7749198120000e-06
2;9.7749198120000e-06
 2;1.4697434938000e-05
3;1.4697434938000e-05
 3;2.4542761114000e-05
4;2.4542761114000e-05
 4;3.4390346368000e-05
5;3.4390346368000e-05
