 0;0.0000000000000e+00
 0;6.6954978500000e-06
1;6.6954978500000e-06
 1;9.7723426450000e-06
2;9.7723426450000e-06
 2;1.4695806777000e-05
3;1.4695806777000e-05
 3;2.4541787957000e-05
4;2.4541787957000e-05
 4;3.4386957602000e-05
5;3.4386957602000e-05
